respondent_id,collector_id,date_created,date_modified,ip_address,email_address,first_name,last_name,custom_1,"Autorizo a United Way Colombia a realizar toma de fotografías, videos o entrevistas en las que aparezco y cedo el uso de mi imagen y registros de las actividades en las cuales participé, para los fines contemplado en la Política de Privacidad para el Tratamiento de Datos Personales de dicha entidad, en la cual se incluyen, entre otras, la realización de piezas de comunicación interna y externa. Como titular de los datos podré, en cualquier momento, solicitar que la información sea modificada, actualizada o retirada de las bases de datos de United Way Colombia. Lo invitamos a conocer los detalles en: https://bit.ly/2O4diuQ",DEPARTAMENTO,NOMBRE DEL CENTRO EDUCATIVO,"Responde una de estas tres preguntas, la que prefieras responder:Cuéntanos una situación que haya sucedido en tu institución educativa que te haya hecho pensar sobre tu futuro.Cuéntanos una situación que haya sucedido en tu institución educativa que te haya impactado particularmente.Cuéntanos una situación que haya sucedido en tu institución educativa que te haya hecho pensar cómo quieres que termine tu año escolar.Describe la situación, y lo que pasó.Comparte tu experiencia / tu ejemplo aquí:",La historia que contaste te genera.,La experiencia que compartiste es,Cuando sucedió,Por cuanto tiempo,¿Qué tan común?,¿Quién debe saber esta historia?  ,¿En cuantos colegios has estado?,Temas,Tu historia describe algo: ,Sentí que tuve,La historia involucra,Esta historia me enseñó,La lección impacto en,Es importante,¿Cuál es tu genero? 
12584983489,401577030,2021-04-18 11:31:09,2021-04-18 11:54:11,181.143.228.66,,,,,Sí,VALLE DEL CAUCA,IE Jose Holguín Garces,extraño el ambiente educativo presencial el saber que ahora mis clases son virtuales esto me ase pensar que no quiero terminar mi año escolar virtual     yo creo que fuera sido mejor si estuviéramos presencial aun que ay que captar las normas y las medidas hay que entender que esto no es un juego lo del cobi 19 y si me gustaría ester presencial   ,Motivación,Experiencia personal,Hace un año,Por siempre,Pasa todo el tiempo,Todo el mundo,En 2,Educación y aprendizaje,Pasa frecuentemente,Total control,A mi,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Trabajar en equipo,Hombre
12584156852,401577030,2021-04-17 19:07:34,2021-04-17 19:14:21,181.56.152.34,,,,,Sí,VALLE DEL CAUCA,IE Santa Librada,El profesor de educacion fisica nos hizo pensar en un futuro como deportistas,Motivación,Experiencia personal,Hace algunos días o semanas,Se me va a olvidar,Muy rara y única,Los compañeros,En 2,Relación con la familia,Completamente novedoso,Absolutamente ningún control,A mi,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Ser el mejor,Hombre
12584088680,401577030,2021-04-17 17:43:33,2021-04-17 17:48:23,181.62.52.149,,,,,Sí,VALLE DEL CAUCA,IE Jose Holguín Garces,No me a pasado nada,Alegría,Una historia que escuchaste por ahí,Hace un año,Por algún tiempo,Pasa todo el tiempo,Nadie,Solo en este,Educación y aprendizaje,Pasa todo el tiempo,Total control,Amigos,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Trabajar en equipo,Mujer
12583982044,401577030,2021-04-17 15:42:08,2021-04-17 15:49:18,181.50.102.68,,,,,Sí,VALLE DEL CAUCA,IE Santa Rosa,Ninguna de las 3,Impotencia,Una opinión,Hace algunos días o semanas,Por siempre,Común,Todo el mundo,En más de 4,Ninguna de los anteriores,Pasa frecuentemente,Total control,A mi,Otros,Entender lo que sucede a tu alrededor,Ser el mejor,Mujer
12583975106,401577030,2021-04-17 14:42:20,2021-04-17 15:42:04,190.99.199.190,,,,,Sí,VALLE DEL CAUCA,IE Santa Librada,lo que me a impactado de mi institución es que hasta ahora los profesores están dando diferentes clases y algunos dan 2 materias.                 quiero que termine el año escolar cuando haya demostrado mi excelencia,Alegría,Una opinión,Hace algunos días o semanas,Por algún tiempo,Pasa una vez cada tanto,Los profesores y las directivas,Solo en este,Educación y aprendizaje,Pasa frecuentemente,Total control,A mi,Otros,Oportunidades futuras,Ser el mejor,Mujer
12583778500,401577030,2021-04-17 12:23:57,2021-04-17 12:33:32,186.27.196.121,,,,,Sí,VALLE DEL CAUCA,IE Jose Holguín Garces,"el manual de convivencia refleja una sana inclusión y respeto por sus estudiantes, dando a entender que los docentes deberían promover estos dos factores pero realmente no es así. En los seis años que llevo dentro de la institución he podido evidenciar el rechazo de ciertos profesores a las diversas orientaciones sexuales, identidades de genero y que dentro del colegio no se nos permite ejercer nuestro derecho al libre desarrollo de nuestra personalidad, en base de esto quisiera que la institución cambie ciertos factores para una sana convivencia entre docentes y alumnos   ",Impotencia,Experiencia personal,Hace más de dos años,Por mucho tiempo,Común,Todo el mundo,Solo en este,Relación con los profesores,Pasa frecuentemente,Poco control,Profesores,Comprender la realidad de las cosas,Oportunidades futuras,Comprender a los otros,No binario
12582835719,401577030,2021-04-16 21:36:35,2021-04-16 21:51:13,181.62.53.157,,,,,Sí,VALLE DEL CAUCA,IE Santa Librada,que me han hablado de la actitud  y el esfuerzo que hay que tener para ganar y conseguir las cosas ,Motivación,Experiencia personal,Hace más de dos años,Por siempre,Común,Los profesores y las directivas,En 2,Valores,Pasa frecuentemente,Total control,A mi,Importancia de experimentar,Oportunidades futuras,Ser el mejor,Mujer
12582835504,401577030,2021-04-16 21:44:06,2021-04-16 21:50:59,191.92.66.236,,,,,Sí,VALLE DEL CAUCA,IE Guillermo Valencia,"Teniendo en cuenta la última pregunta quisiera que el año terminará donde todos estemos unidos y pensemos en el otro, ya que a través de las clases virtuales he podido evidenciar que algunos compañeros no cuentan con las herramientas para lograr conectarse y esto me hace pensar en que este año ojalá todos seamos más solidarios unos coloquemos en el lugar del otro para podrr entender un poco más la realidad de ese otro ser que está al otro lado de la pantalla. ",Motivación,Una opinión,Hace algunos días o semanas,Por algún tiempo,Pasa todo el tiempo,Los profesores y las directivas,En 2,Justicia,Pasa frecuentemente,Poco control,Amigos,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Comprender a los otros,Hombre
12582819007,401577030,2021-04-16 21:27:49,2021-04-16 21:34:48,191.92.39.22,,,,,No,CAUCA,IE Santa Librada,"Un alumno de mi anterior colegio en Bogotá, estaba metiendo vicio",Tristeza,Una historia que escuchaste por ahí,Hace dos años,Por algún tiempo,Muy rara y única,Todo el mundo,En 3,Ninguna de los anteriores,Pasa frecuentemente,Absolutamente ningún control,Otros,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Comprender a los otros,Hombre
12582689433,401577030,2021-04-16 19:36:01,2021-04-16 19:43:26,191.111.219.159,,,,,Sí,VALLE DEL CAUCA,IE Guillermo Valencia,Cuando estaba en segundo una serpiente se metió en la institución ,Tristeza,Experiencia personal,Hace más de dos años,Por mucho tiempo,Muy rara y única,Los compañeros,En 3,Ninguna de los anteriores,Completamente novedoso,Control,Amigos,Otros,Relación con los demás,Trabajar en equipo,Hombre
12582679588,401577030,2021-04-16 19:30:17,2021-04-16 19:35:26,181.129.240.234,,,,,Sí,CAUCA,IE Guillermo Valencia,Pues a mí Guillermo Valencia siempre me ha motivado a ir súper bien en mis estudios y en en buenos profesores que enseñan bien y nos aconsejan bastante y eso hace qué pensemos bien sobre nuestra situación,Motivación,Una opinión,Hace algunos días o semanas,Por siempre,Pasa todo el tiempo,Todo el mundo,Solo en este,Educación y aprendizaje,Pasa frecuentemente,Control,Amigos,Nuevos conocimientos y habilidades,Relación con los demás,Trabajar en equipo,Mujer
12582672233,401577030,2021-04-16 19:24:58,2021-04-16 19:29:43,186.27.135.137,,,,,Sí,VALLE DEL CAUCA,IE Isaías Gamboa,La muerte de una profesora en este tiempo de clases virtuales me sorprendio y me senti triste ,Tristeza,Experiencia que alguien te compartió,Hace algunos días o semanas,Por algún tiempo,Común,Todo el mundo,En 2,Relación con los profesores,Pasa todo el tiempo,Poco control,Profesores,Comprender la realidad de las cosas,Oportunidades futuras,Trabajar en equipo,Hombre
12582664142,401577030,2021-04-16 19:04:47,2021-04-16 19:23:17,181.62.53.192,,,,,Sí,VALLE DEL CAUCA,IE Santa Librada, Suspensión de clases el año pasado ?? y no pude compartir con mis compañeros aún que en casa me divierto mucho con mis padres pero quiero regresar a la escuela y conocerla ya que soy nuevo en Santa librada,Motivación,Experiencia personal,Hace un año,Por algún tiempo,Muy rara y única,Los compañeros,En más de 4,Educación y aprendizaje,Completamente novedoso,Total control,A mi,Comprender la realidad de las cosas,Relación con los demás,Trabajar en equipo,Hombre
12582570964,401577030,2021-04-16 17:50:10,2021-04-16 18:16:26,181.129.167.142,,,,,Sí,VALLE DEL CAUCA,IE Jose Holguín Garces,Cuando me elogieron como npersonera.no me lo esperaba  fue muu lindo que mis compañeros confiaran en mi,Orgullo/Satisfacción,Experiencia personal,Hace algunos días o semanas,Por mucho tiempo,Común,Todo el mundo,En 2,Relación con los compañeros,Pasa frecuentemente,Control,A mi,Importancia de experimentar,Relación con los demás,Trabajar en equipo,Mujer
12582565609,401577030,2021-04-16 18:07:51,2021-04-16 18:12:46,181.129.161.20,,,,,Sí,VALLE DEL CAUCA,IE Jose Holguín Garces,Ninguna,Tranquilidad,Una opinión,Hace un año,Por algún tiempo,Común,Nadie,En 2,Bullying y matoneo,Novedoso,Control,Familia,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Trabajar en equipo,Mujer
12582552314,401577030,2021-04-16 17:57:13,2021-04-18 11:28:10,200.6.176.179,,,,,Sí,CAUCA,IE Santa Rosa,"Hola me llamo Sofia y esta es mi historia: ustedes en la escuela yo aprendí muchas cosas cómo sumar ,restar, y multiplicar. Pero aprendí cosas que no sabía la escuela es divertida aunque a veces uno se equivoca pero a mí me enseñó a leer, a escribir, y contar historias, a ver la realidad de la vida. Pero cuando uno va a veces le da pereza. Pero si van a verla la verán con otros ojos porque verán diversión, respeto, y compromiso, la escuela es como nuestro compañero. imagínense su escuela cómo sería. mis compañeros también me tratan muy bien y me siento feliz de contar mi historia, bueno adiós amigos otro día les contaré otra historia, espero que les haya gustado chao,",Motivación,Experiencia personal,Hace algunos días o semanas,Por siempre,Pasa todo el tiempo,Todo el mundo,Solo en este,Innovación y creatividad,Completamente novedoso,Control,A mi,Comprender la realidad de las cosas,Oportunidades futuras,Comprender a los otros,Mujer
12582536868,401577030,2021-04-16 17:51:06,2021-04-16 17:54:27,200.116.193.171,,,,,Sí,VALLE DEL CAUCA,IE Jose Holguín Garces,"Que desde que empezó la pandemia ya no puedo compartir con mis amigos y mis profesoras, yo quiero el fin de año estar de nuevo con todos ellos ",Tristeza,Experiencia personal,Hace un año,Por mucho tiempo,Muy rara y única,Todo el mundo,En 2,Educación y aprendizaje,Novedoso,Absolutamente ningún control,Amigos,Importancia de experimentar,Entender lo que sucede a tu alrededor,Trabajar en equipo,Hombre
12582532295,401577030,2021-04-16 17:42:28,2021-04-16 17:52:31,181.60.117.210,,,,,Sí,BOGOTÁ,IE Santa Librada,Se isieron 2 huertas ,Alegría,Experiencia personal,Hace seis meses,Por mucho tiempo,Muy rara y única,Los profesores y las directivas,En 2,Tecnología,Completamente novedoso,Control,Profesores,Importancia de experimentar,Relación con los demás,Trabajar en equipo,Hombre
12582531291,401577030,2021-04-16 17:47:39,2021-04-16 17:50:53,181.48.131.170,,,,,Sí,CAUCA,IE Santa Rosa,Por ellos me umiyaban ,Tristeza,Una opinión,Hace un año,Por siempre,Común,Nadie,Solo en este,La seguridad en el colegio,Pasa todo el tiempo,Poco control,Familia,Comprender la realidad de las cosas,Relación con los demás,Trabajar en equipo,Mujer
12582525639,401577030,2021-04-16 17:39:59,2021-04-16 17:47:23,186.168.132.0,,,,,Sí,VALLE DEL CAUCA,IE Jose Holguín Garces,Me gustaría superarme anelo pronto el regreso a clases ,Motivación,Experiencia personal,Hace un año,Por siempre,Común,Los profesores y las directivas,En 2,Relación con la familia,Pasa frecuentemente,Control,Familia,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Trabajar en equipo,Hombre
12582501161,401577030,2021-04-16 17:19:42,2021-04-16 17:32:14,190.121.139.4,,,,,Sí,VALLE DEL CAUCA,IE Santa Librada,La primera pregunta es un poco simple empece a penzar en mi futuro cuando tenia digamos unos 10 años pues me preguntaron que queria hacer con mi futuro en mi futuro me veo siendo una repostera profecional ya con mi reposteria abierta algo de mi dinero lo dono a caridad.la 3 es que cuando vi que presentaban me felicitaban con algun detalle que me falto pero me felicitaban en ese momento yo pensaba que iva a ganar el año.en la segunda no paso nada que me aya impactado solo cosas que no tienen que ver con el colegio ,Tranquilidad,Experiencia personal,Hace algunos días o semanas,Se me va a olvidar,Muy rara y única,Nadie,En 3,Ninguna de los anteriores,Completamente novedoso,Control,A mi,Otros,Oportunidades futuras,Comprender a los otros,Mujer
12582482050,401577030,2021-04-16 17:15:35,2021-04-16 17:20:58,181.62.52.27,,,,,Sí,VALLE DEL CAUCA,IE Santa Librada,.....,Motivación,Una opinión,Hace más de dos años,Por siempre,Pasa todo el tiempo,Todo el mundo,Solo en este,Ninguna de los anteriores,Novedoso,Absolutamente ningún control,A mi,Otros,Oportunidades futuras,Comprender a los otros,Hombre
12582465682,401577030,2021-04-16 17:06:45,2021-04-16 17:11:46,190.143.39.168,,,,,Sí,VALLE DEL CAUCA,IE Santa Librada,Mi año Es scolar quiero q termine con buenas calificaciones ,Motivación,Experiencia personal,Hace un año,Por algún tiempo,Muy rara y única,Los compañeros,En 2,Ninguna de los anteriores,Completamente novedoso,Control,A mi,Otros,Oportunidades futuras,Trabajar en equipo,Mujer
12582443210,401577030,2021-04-16 16:54:22,2021-04-16 16:59:31,200.29.127.65,,,,,Sí,VALLE DEL CAUCA,IE Isaías Gamboa,Mi experiencia es muy buena en mi colegio y ademas es muy buena mi institución ,Motivación,Una opinión,Hace más de dos años,Por algún tiempo,Pasa una vez cada tanto,Los profesores y las directivas,Solo en este,Educación y aprendizaje,Pasa frecuentemente,Total control,A mi,Comprender la realidad de las cosas,Oportunidades futuras,Comprender a los otros,Mujer
12582264200,401577030,2021-04-16 15:25:40,2021-04-16 15:31:20,186.27.183.189,,,,,Sí,VALLE DEL CAUCA,IE Jose Holguín Garces,"Siempre he querido estudiar mi carrera de medicina. Un día llegaron unas personas del SENA a hablar sobre cursos de primeros auxilios y eso, en ese momento me puse a pensar que mi carrera y mi vida la realizaré en otro país.",Motivación,Experiencia personal,Hace un año,Por siempre,Pasa todo el tiempo,Los profesores y las directivas,En más de 4,Salud,Pasa frecuentemente,Control,A mi,Importancia de experimentar,Oportunidades futuras,Trabajar en equipo,Mujer
12582214249,401577030,2021-04-16 15:08:06,2021-04-16 15:12:48,181.62.54.12,,,,,Sí,VALLE DEL CAUCA,IE Guillermo Valencia,"Un día en una clase , hablamos  sobre graduarnos del colegio  y poder llegar a la universidad  , en ese momento  yo pensé en cómo me iría en un posible  futuro  , y desde este momento  tener mis metas para poder llegar a la universidad  .",Motivación,Experiencia personal,Hace algunos días o semanas,Por siempre,Común,Los compañeros,En más de 4,Educación y aprendizaje,Pasa frecuentemente,Control,A mi,Nuevos conocimientos y habilidades,Oportunidades futuras,Comprender a los otros,Hombre
12582118380,401577030,2021-04-16 14:25:31,2021-04-16 14:32:26,186.27.182.24,,,,,Sí,VALLE DEL CAUCA,IE Santa Rosa,Quiero que regresemos a la escuela para fortalecer mas nuestros estudios ,Motivación,Experiencia personal,Hace un año,Por algún tiempo,Pasa todo el tiempo,Todo el mundo,Solo en este,Relación con la familia,Novedoso,Total control,Otros,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Trabajar en equipo,Hombre
12582102391,401577030,2021-04-16 13:35:05,2021-04-16 14:26:11,191.156.25.221,,,,,Sí,VALLE DEL CAUCA,IE Guillermo Valencia,"La conectividad es pésima y se aprende menos, preferiría que fuera presencial",Impotencia,Experiencia personal,Hace algunos días o semanas,Por algún tiempo,Pasa todo el tiempo,Todo el mundo,Solo en este,Educación y aprendizaje,Pasa frecuentemente,Poco control,A mi,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Trabajar en equipo,Mujer
12582076218,401577030,2021-04-16 13:57:25,2021-04-16 14:16:35,190.2.209.1,,,,,Sí,VALLE DEL CAUCA,IE Guillermo Valencia,Una vez un niño se calló de las escaleras y se jodió la mano ,Tristeza,Experiencia que alguien te compartió,Hace más de dos años,Se me va a olvidar,Pasa todo el tiempo,Todo el mundo,En más de 4,Salud,Pasa frecuentemente,Control,Amigos,Nuevos conocimientos y habilidades,Entender lo que sucede a tu alrededor,Ser el mejor,Hombre
12581976613,401577030,2021-04-16 13:34:45,2021-04-16 13:38:10,161.18.88.101,,,,,Sí,VALLE DEL CAUCA,IE Guillermo Valencia,Nada,Motivación,Una opinión,Hace un año,Se me va a olvidar,Muy rara y única,Nadie,En más de 4,Tecnología,Novedoso,Control,Profesores,Importancia de experimentar,Relación con los demás,Trabajar en equipo,No binario
12581918779,401577030,2021-04-16 13:05:40,2021-04-16 13:16:46,186.27.203.168,,,,,Sí,VALLE DEL CAUCA,IE Guillermo Valencia,LAS PELEAS,Tristeza,Una historia que escuchaste por ahí,Hace más de dos años,Por algún tiempo,Común,Los profesores y las directivas,Solo en este,La seguridad en el colegio,Pasa frecuentemente,Total control,A mi,Otros,Entender lo que sucede a tu alrededor,Trabajar en equipo,Hombre
12581902385,401577030,2021-04-16 13:05:49,2021-04-16 13:10:45,200.29.125.175,,,,,Sí,VALLE DEL CAUCA,IE Guillermo Valencia,"Terminarlo, precencial y sin ninguna falla ",Motivación,Una opinión,Hace un año,Por algún tiempo,Pasa una vez cada tanto,Nadie,Solo en este,Relación con los compañeros,Pasa frecuentemente,Poco control,A mi,Comprender la realidad de las cosas,Relación con los demás,Ser el mejor,Hombre
12581787604,401577030,2021-04-16 12:18:17,2021-04-16 12:29:31,191.156.43.114,,,,,Sí,CAUCA,IE Santa Rosa,Cuando empezaron las clases virtuales  me puse a pensar  si esto va a ser para siempre,Tristeza,Una opinión,Hace un año,Por algún tiempo,Común,Todo el mundo,En 3,Educación y aprendizaje,Novedoso,Control,Amigos,Comprender la realidad de las cosas,Oportunidades futuras,Ser el mejor,Mujer
12581777020,401577030,2021-04-16 12:17:09,2021-04-16 12:25:24,190.99.197.208,,,,,Sí,VALLE DEL CAUCA,IE Isaías Gamboa,"La situación que me impactó fue cuando comenzó la  pandemia y empezamos clases virtuales, fue muy díficil y nos impacto bastante, pero se que vamos a salir adelante y vamos a terminar con éxito.",Motivación,Experiencia personal,Hace un año,Por algún tiempo,Pasa una vez cada tanto,Los profesores y las directivas,Solo en este,Ninguna de los anteriores,Novedoso,Control,Familia,Comprender la realidad de las cosas,Relación con los demás,Trabajar en equipo,Mujer
